WorkOrderID,ProductID,OrderQty,StockedQty,ScrappedQty,StartDate,EndDate,DueDate,ScrapReasonID,ModifiedDate,,
30917,739,110,662,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
30973,739,94,742,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
31182,739,773,309,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
31827,739,857,443,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
31883,739,95,640,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
31935,739,749,763,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
32111,739,84,521,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
32166,739,784,598,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
32372,739,329,882,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
32500,739,46,739,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
32611,739,37,462,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
32712,739,649,765,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
32986,739,236,634,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
33176,739,78,651,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
33301,739,599,312,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
33359,739,36,631,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
33540,739,100,346,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
33660,739,348,869,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
33771,739,391,723,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
34273,739,59,647,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
34328,739,529,803,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
34555,739,60,593,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
34625,739,265,345,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
34840,739,460,531,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
34899,739,85,320,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
35130,739,330,517,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
35425,739,117,433,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
35489,739,710,797,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
35729,739,890,819,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
35789,739,508,653,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
35977,739,888,793,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
36094,739,566,414,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
36330,739,689,512,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
36383,739,649,567,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
36961,739,250,760,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
37247,739,88,582,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
37498,739,84,700,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
37751,739,563,565,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
37841,739,164,591,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
38643,739,76,388,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
38873,739,161,562,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
38965,739,763,861,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
39135,739,374,749,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
39461,739,259,785,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
39538,739,715,713,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
39622,739,606,364,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
39838,739,42,352,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
40017,739,54,445,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
40090,739,323,750,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
40230,739,116,342,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
40319,739,423,799,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
40469,739,633,512,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
40621,739,833,781,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
41032,739,5,797,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
41100,739,255,615,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
41189,739,799,361,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
41370,739,93,646,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
41706,739,64,870,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
42460,739,20,338,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
42717,739,15,713,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
42895,739,72,322,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
43845,739,408,755,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
44008,739,94,439,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
44280,739,20,675,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
44442,739,67,804,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
44523,739,84,633,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
44831,739,28,821,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
44918,739,65,441,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
45005,739,19,736,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
45189,739,42,650,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
45376,739,722,856,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
45467,739,700,794,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
45548,739,848,756,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
45631,739,123,333,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
46001,739,677,431,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
46089,739,28,782,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
46180,739,748,887,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
46274,739,21,564,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
46453,739,357,434,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
46620,739,492,741,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
46713,739,277,390,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
46868,739,760,430,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
47206,739,34,865,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
47705,739,870,376,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
47900,739,58,307,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
48243,739,4,582,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
48336,739,532,704,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
48434,739,46,593,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
48596,739,754,861,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
49520,739,605,667,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
49612,739,14,591,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
49701,739,80,888,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
49788,739,463,375,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
49966,739,13,801,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
50336,739,122,618,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
50585,739,64,391,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
50697,739,14,382,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
50927,739,82,409,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
52683,739,139,687,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
52779,739,809,742,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
52988,739,313,648,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
53100,739,37,539,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
53203,739,8,730,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
53306,739,768,663,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
53995,739,86,684,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
54180,739,334,721,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
54266,739,338,621,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
54549,739,727,430,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
54921,739,76,350,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
55018,739,566,582,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
55494,739,524,787,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
55684,739,596,457,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
56057,739,726,472,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
56440,739,153,475,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
57419,739,650,464,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
57633,739,557,527,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
57927,739,232,496,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
58314,739,100,390,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
58512,739,377,802,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
58608,739,3,874,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
58994,739,295,825,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
59183,739,158,392,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
59375,739,521,896,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
59567,739,31,625,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
59864,739,552,456,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
59959,739,848,436,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
60238,739,304,763,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
60330,739,433,416,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
60525,739,26,446,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
61205,739,378,686,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
61300,739,93,784,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
61816,739,246,385,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
61926,739,650,432,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
62032,739,72,712,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
62328,739,31,412,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
62602,739,385,877,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
63142,739,440,576,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
63255,739,181,625,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
63437,739,884,735,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
63733,739,74,590,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
63827,739,9,531,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
64395,739,747,503,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
64498,739,382,686,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
65025,739,700,778,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
65134,739,61,464,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
65652,739,397,600,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
66496,739,335,415,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
66606,739,538,607,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
66717,739,657,464,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
67037,739,67,475,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
67554,739,247,382,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
67662,739,70,628,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
67767,739,135,504,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
67873,739,227,638,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
68092,739,488,789,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
68197,739,105,304,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
68294,739,9,778,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
68503,739,62,530,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
68707,739,587,805,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
69107,739,95,826,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
69536,739,853,394,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
69846,739,198,598,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
69962,739,168,772,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
70610,739,127,814,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
70822,739,314,588,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
70936,739,54,511,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
71148,739,599,449,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
71590,739,722,734,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
72429,739,263,510,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
11,743,77,592,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
1143,743,29,702,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
1669,743,658,349,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
2047,743,59,832,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
2125,743,188,316,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
3293,743,661,851,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
4401,743,116,660,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
5389,743,385,612,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
5609,743,63,402,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
6906,743,19,398,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
7089,743,653,577,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
7427,743,356,363,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
7679,743,777,621,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
8156,743,150,542,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
8615,743,37,892,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
8779,743,22,417,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
9011,743,597,315,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
9302,743,821,776,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
9628,743,145,822,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
10471,743,363,839,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
10853,743,40,809,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
10952,743,46,523,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
11848,743,54,529,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
11887,743,38,657,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
12094,743,742,420,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
12231,743,814,658,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
12313,743,533,678,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
12356,743,38,389,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
12482,743,192,599,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
13334,743,838,898,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
13483,743,159,493,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
13520,743,862,741,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
13791,743,222,336,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
14994,743,22,584,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
15338,743,721,892,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
15394,743,720,813,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
15861,743,64,408,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
16274,743,46,744,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
16386,743,719,321,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
16570,743,574,769,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
16624,743,71,740,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
16732,743,363,822,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
16819,743,36,304,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
16915,743,646,780,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
17087,743,60,411,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
17769,743,63,346,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
17861,743,41,696,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
17911,743,470,744,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
18160,743,867,769,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
18208,743,688,532,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
18256,743,53,728,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
18304,743,64,840,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
18525,743,537,900,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
18582,743,86,889,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
18911,743,786,533,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
18967,743,57,611,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
19032,743,146,600,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
19187,743,33,654,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
19758,743,771,647,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
19812,743,20,717,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
19924,743,92,444,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
20100,743,2,868,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
20383,743,22,520,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
21128,743,562,585,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
21545,743,772,556,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
21601,743,1,687,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
21847,743,65,702,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
21900,743,747,893,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
22020,743,691,659,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
22130,743,80,533,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
22298,743,811,655,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
22737,743,851,579,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
22780,743,527,795,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
22909,743,84,401,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
23017,743,178,720,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
23386,743,135,785,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
23438,743,696,808,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
23589,743,340,531,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
23800,743,490,875,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
23853,743,59,708,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
24005,743,854,436,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
24110,743,687,839,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
24388,743,90,642,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
25041,743,60,736,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
25148,743,14,674,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
25318,743,36,619,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
25539,743,59,375,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
25604,743,641,715,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
25772,743,135,698,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
25985,743,147,332,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
26189,743,485,355,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
26293,743,52,771,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
26418,743,531,612,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
26477,743,763,393,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
26688,743,42,782,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
26888,743,414,480,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
27201,743,646,665,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
27267,743,894,427,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
27323,743,93,692,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
27611,743,645,322,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
28026,743,13,653,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
28084,743,509,395,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
28200,743,504,723,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
28612,743,701,830,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
28654,743,85,367,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
28715,743,817,389,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
28837,743,107,569,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
29042,743,466,356,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
29169,743,679,423,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
29254,743,65,318,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
29604,743,51,616,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
29876,743,409,361,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
30001,743,892,603,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
30055,743,86,490,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
30104,743,854,825,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
30302,743,796,534,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
30720,743,898,556,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
30919,743,807,529,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
31233,743,262,507,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
31600,743,575,367,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
32316,743,30,687,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
32501,743,100,715,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
32925,743,94,484,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
33110,743,28,781,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
33237,743,66,583,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
33360,743,10,339,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
33473,743,96,389,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
33717,743,55,408,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
33830,743,76,648,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
33916,743,119,748,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
33970,743,194,667,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
34382,743,600,409,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
34439,743,35,798,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
34496,743,33,404,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
35066,743,242,416,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
35201,743,470,660,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
35256,743,39,640,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
35426,743,581,566,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
35490,743,38,461,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
35911,743,20,886,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
36036,743,815,527,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
36213,743,295,724,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
36273,743,17,421,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
36963,743,591,703,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
37042,743,15,890,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
37109,743,96,799,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
37171,743,95,688,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
37337,743,86,732,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
37842,743,483,828,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
38556,743,242,598,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
38645,743,76,877,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
38967,743,234,596,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
39137,743,344,527,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
39540,743,61,352,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
39624,743,206,318,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
39688,743,48,425,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
39840,743,200,404,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
40401,743,690,588,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
40622,743,864,422,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
40797,743,13,603,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
41101,743,413,407,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
41372,743,316,383,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
41452,743,647,441,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
42378,743,435,728,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
42462,743,769,583,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
42544,743,710,756,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
42630,743,254,782,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
43154,743,55,325,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
43240,743,884,611,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
43314,743,9,570,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
43669,743,77,458,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
43759,743,50,617,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
44010,743,273,801,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
44191,743,613,529,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
44444,743,95,432,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
44833,743,120,411,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
44919,743,140,729,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
45097,743,879,538,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
45550,743,525,883,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
45633,743,9,738,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
45907,743,176,713,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
46003,743,385,355,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
46091,743,63,433,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
46182,743,116,317,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
46454,743,41,731,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
46622,743,65,538,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
47208,743,746,854,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
47902,743,257,763,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
48338,743,671,345,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
48684,743,788,837,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
48974,743,798,739,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
49968,743,22,554,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
50263,743,767,818,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
50812,743,36,302,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
50929,743,430,447,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
51044,743,800,791,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
51361,743,884,821,0,00:00.0,00:00.0,00:00.0,,00:00.0,,
